id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imageUrl
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,Scullers Men Grey Trousers,http://assets.myntassets.com/v1/images/style/properties/79ab8e426bec027b33c9e2ccac1096f1_images.jpg
55202,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017,Casual,Lakme Lip Love Hottie Lip Conditioner,http://assets.myntassets.com/assets/images/55202/2018/3/9/11520594836884-Lakme-Lip-Love-Hottie-Lip-Conditioner-511520594836863-1.jpg
3192,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Men's Prism Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/395338ce9a4515b36e7b8c4a9c80546e_images.jpg
16959,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Image Women Classic Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Women-Classic-Eyewear-Brown-Sunglasses0c783ed9ff99d9e979cd2691a80fbda2_images.jpg
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans,http://assets.myntassets.com/v1/images/style/properties/Lee-Men-Blue-Chicago-Fit-Jeans_856f3829ad838d43c45db753f5479abd_images.jpg
25175,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Lino Perros Women Red and Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Red-and-Grey-Handbagf5ea0760a0dbbb9a5e17c24aeacf70ba_images.jpg
10292,Women,Footwear,Shoes,Heels,Brown,Summer,2015,Casual,Clarks Women Brown Leather Heels,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Dolphin-Splash-Leather-Silver-Sandals_e55a6fa02cca3f6b6f3fa750619911d4_images.jpg
57555,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,NA,Lotus Herbals SPF-10 Tulip Love Lipstick 417,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-SPF-10-Tulip-Love-Lipstick-417_2ac58db59be96dc1ad1241be06c8bc01_images.jpg
52027,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,2012,NA,Just Natural Unisex Navy Blue Rain Jacket,http://assets.myntassets.com/v1/images/style/properties/c81654aaf3e8650d5c6a99e99e4b5a31_images.jpg
36562,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jack & Jones Men Dino White T-shirt,http://assets.myntassets.com/v1/images/style/properties/101d946073e86e8d42167719bab88431_images.jpg
25949,Women,Accessories,Scarves,Scarves,Brown,Summer,2012,Casual,Femella Women Printed Brown Scarf,http://assets.myntassets.com/v1/images/style/properties/50d3500215aaa4bc0ecb0e73210164ac_images.jpg
44142,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,dunhill Men Fresh Perfume,http://assets.myntassets.com/v1/images/style/properties/6c699af50a17c1f8a53d15430aab37a9_images.jpg
5265,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015,Casual,Wildcraft Unisex Black & Red Messenger Bag,http://assets.myntassets.com/v1/images/style/properties/7469a0472f0e65203b2592bf320f6ca8_images.jpg
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,2011,Casual,United Colors of Benetton Men Solid Green Mufflers,http://assets.myntassets.com/v1/images/style/properties/1c8e6ac033e34bf7c7d3982eb7f600aa_images.jpg
11172,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Scullers Men Stripes Red Sweaters,http://assets.myntassets.com/v1/images/style/properties/828535680403d13467099717c3de65e6_images.jpg
25347,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Levi's Men White Brief,http://assets.myntassets.com/v1/images/style/properties/43c774b6529da5b6629cb54cd3d7d772_images.jpg
39718,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Arrow Woman Beige Top,http://assets.myntassets.com/v1/images/style/properties/7c0191d27f3ddd42d63da600b164f551_images.jpg
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Basics Men Navy Shirt,http://assets.myntassets.com/v1/images/style/properties/0d64b8d2f706987c853a3f223705c91a_images.jpg
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012,Casual,Sepia Women Brown Tunic,http://assets.myntassets.com/v1/images/style/properties/70bd637a60298d4ba5b448841f21858a_images.jpg
24295,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Quiksilver Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/Quiksilver-Men-Black-Socksaba098a8187f845c6912e90b5d7bca29_images.jpg
57767,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,NA,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Whiteglow-Skin-Whitening---Brightening-Masque_f74fe710ac627cda099dc0ed533bea68_images.jpg
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,Little Miss Girls Chatterbox Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/0d3b2725d327a275c52c6f999e3982eb_images.jpg
37682,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/d31f6013e972ceea6d6e3b234bad5bc4_images.jpg
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Top,http://assets.myntassets.com/v1/images/style/properties/6e0a7cc4e1d472f99d820275fe5f7679_images.jpg
50542,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Chromozome Men Red Briefs,http://assets.myntassets.com/v1/images/style/properties/d1e1def60617f1be6db22f46ceb4f02f_images.jpg
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/55878488c3dc46bc4407a383fea649ba_images.jpg
43969,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,DKNY Women Delicious Night Perfume,http://assets.myntassets.com/v1/images/style/properties/ff21c637f3896c771120bfb584e892e8_images.jpg
28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Sports,Urban Yoga Women Blue Capris,http://assets.myntassets.com/v1/images/style/properties/2602e7d55d1b5f690c7baedfbc98a219_images.jpg
22162,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Timberland Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/5863961b3510970c2e31d466af69b32b_images.jpg
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Peter England Men Stripes Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/0dd6ba06c25eebe46eb03ce2761a28d0_images.jpg
46427,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Watch,http://assets.myntassets.com/v1/image/style/properties/46427/Timex-Men-Black-Dial-Watch_1_321fd855dc392831a8d6ec2cb66480b5.jpg
7700,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top,http://assets.myntassets.com/v1/images/style/properties/fabf230ba43bdd949ef5b6f97c1d7bcf_images.jpg
27410,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018,Casual,Jockey Women Assorted Lounge Pants,http://assets.myntassets.com/assets/images/27410/2017/5/19/11495196866345-Jockey-Women-Black-Lounge-Pants-3791495196865830-1.jpg
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/eaa9d93a50dc42462c0a04f1ee91e902_images.jpg
43155,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/ff21386b92beb15aa045f876229a93ca_images.jpg
42087,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Aztek Shoes,http://assets.myntassets.com/v1/images/style/properties/37fafc79943235067c410fe05217e8d3_images.jpg
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011,Casual,Indigo Nation Men Plain Orange Shirts,http://assets.myntassets.com/v1/images/style/properties/13c635046e4e8b95b9212531166af8a4_images.jpg
55030,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Lakme Absolute Matte Milan Red Lipstick 48,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Matte-Milan-Red-Lipstick-48_5f1e1f73197b7e9b11428797854762bb_images.jpg
17043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Gas Men Skate 003 Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/525f30ac2bcf55f1da135dcc70a1c296_images.jpg
50784,Women,Footwear,Shoes,Heels,Cream,Fall,2013,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Cream-Coloured-Onslow-Beat-Leather-Wedges_d54ef67b1f4c7d4098230de69bc07b16_images.jpg
2888,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Wedding Heeled Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/099e8242ba7479b2eca56824293bbfb2_images.jpg
23276,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Ssteele Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Ssteele-Men-Black-Watchd181fc8f59baedd6809298d2ab24b04e_images.jpg
6414,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011,Casual,Lotto Men's Thong Blue White Flip Flop,http://assets.myntassets.com/v1/images/style/properties/b2f98fd8aeb72ad2dd8b76cd7468bc55_images.jpg
18837,Men,Accessories,Belts,Belts,Brown,Summer,2011,Formal,Peter England Men Formal Brown Belt,http://assets.myntassets.com/v1/images/style/properties/8a3eec8f2f75243d5a3cc9913d72160b_images.jpg
35313,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/5ee4cbb5ba455589fad45bd33fb24914_images.jpg
51656,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2737,http://assets.myntassets.com/v1/images/style/properties/75d5c3d2cc8fa481623002c9ca350ab7_images.jpg
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Graphic White TShirt,http://assets.myntassets.com/v1/images/style/properties/9a3d773e0dfe93df5b2109c512b3f7b1_images.jpg
30661,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Park Avenue Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/cbd13ec681d0898d4a6e43402c05f2b9_images.jpg
43393,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Lino Perros Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/29c15deaf99c9a3a6a4e9aaa583a179b_images.jpg
26704,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men White T-Lite 9 SL Shoes,http://assets.myntassets.com/v1/images/style/properties/c0a8afcb96adb60a55fcb4748bd21364_images.jpg
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual,Puma Women Solid Pink Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/7c6e7824bf89b87b28d1e400d6483590_images.jpg
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Sepia Women Purple Top,http://assets.myntassets.com/v1/images/style/properties/0c065355d66e08df89726a61a839a248_images.jpg
56473,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Streetwear Grape Shimmer Nail Polish 41,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Grape-Shimmer-Nail-Polish-41_71c69c1dcc449035a7325aa960060466_images.jpg
25181,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Leatherite Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Brown-Handbag73bdaddb7f8433001c35385c2237060f_images.jpg
24053,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011,Casual,Locomotive Men Printed Charcoal T-shirt,http://assets.myntassets.com/v1/images/style/properties/4eb872956e1b8d1387fe0f454a4bec7f_images.jpg
10266,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Clarks Men Goto Hi Cola Suede Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/4269a355e474308b6e0f174cf6a9f6f0_images.jpg
40516,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/784c5fc69221fa797570f1a3602c5bc3_images.jpg
15714,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Free Run+ 2 Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/45e5d30d4486c3569cb89dab80ed0c66_images.jpg
21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Kiara Women Rose Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/445fcfca58cd02edab12ea78d4e561fd_images.jpg
4343,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Fila Men Leonard Red Shoes,http://assets.myntassets.com/v1/images/style/properties/6c47906c4ede8ac1c9142bdba8e6fd63_images.jpg
5291,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011,Formal,Lee Cooper Men Black Semi Formal Shoe,http://assets.myntassets.com/v1/images/style/properties/f9e6c0170eadb83b2f0c082b457548a2_images.jpg
53101,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Fabindia Silver Drop Earrings,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Silver-Earrings_1b13befaf4eb280de962dbe82b3e630a_images.jpg
32304,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Women-White-Dial-Watch_0cecd11e3c157ea36fcd2ea525d5496c_images.jpg
57793,Women,Personal Care,Makeup,Compact,Skin,Spring,2017,NA,Lotus Herbals Natural Blend Botanical Compact 550,http://assets.myntassets.com/assets/images/57793/2018/4/27/11524809214196-Lotus-Herbals-Natural-Blend-Botanical-Compact-550-2491524809214143-1.jpg
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys,http://assets.myntassets.com/v1/images/style/properties/dd87d19692f01880e34a6cf2b0bd9b22_images.jpg
4171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Reebok Men's Easytone Inspire White Shoe,http://assets.myntassets.com/v1/images/style/properties/461d2320504d9d9f1cbe2ebfd6ac7aae_images.jpg
45256,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419),http://assets.myntassets.com/assets/images/45256/2018/3/5/11520250788394-CASIO-Edifice-Men-Black-Dial-Watch-ED419-7241520250788213-1.jpg
59609,Women,Apparel,Saree,Sarees,Khaki,Fall,2012,Ethnic,FNF Khaki Collection for Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Khaki-Collection-for-Wedding-Sari_e65b3b145f4c03f0104f8bbe17eadbd3_images.jpg
15526,Women,Footwear,Shoes,Heels,Brown,Fall,2011,Casual,Rockport Women Jeanie Oneband Brown Flats,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg
21713,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fossil Men Blue Dial Chronograph Watch CH2752,http://assets.myntassets.com/v1/images/style/properties/35c54f3458b165f0a4d56996f4b17299_images.jpg
44384,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Spinz Women Enchante Deo,http://assets.myntassets.com/v1/images/style/properties/45d19055b3ec74a52a05ff1b687f2b4b_images.jpg
37676,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012,Casual,American Tourister Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Unisex-Black-Sling-Bag_9905935744e838263122a844a321d091_images.jpg
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe,http://assets.myntassets.com/v1/images/style/properties/b8d8c3d8ce77c3ffbeac1bd5ab06b450_images.jpg
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012,Casual,Footfun Kids Unisex Red Shoes,http://assets.myntassets.com/v1/images/style/properties/c10c4d27a1dfa714ac4ba401b38fcd88_images.jpg
17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/eaf2af327ae5b0fbd2d32a234201ebc3_images.jpg
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011,Casual,Arrow Woman Brown Jeggings,http://assets.myntassets.com/v1/images/style/properties/4e6ea0b454b89dda95e775e6008028ba_images.jpg
22196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Timberland Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/13b63be853066689953a150fe1986bba_images.jpg
51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Tonga Women Olive Top,http://assets.myntassets.com/v1/images/style/properties/bbfe4e065fd17070416c4abce9166f75_images.jpg
54116,Women,Footwear,Shoes,Heels,Maroon,Winter,2012,Casual,Rocia Women Maroon Sandals,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Deni Yo Men White Jeans,http://assets.myntassets.com/v1/images/style/properties/98a0a57a35f52206b545d0d06a80f2f7_images.jpg
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010,Sports,Nike Men Black Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/b9c1dec897aef4542fe47e98c7c9bd1f_images.jpg
23878,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Fila Women Sleeker Green Check Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg
48549,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Wrangler Women Black Belt,http://assets.myntassets.com/v1/images/style/properties/c67ec1fde92718785bad116cf8711640_images.jpg
42073,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Wallet,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Coin-Passcase-Wallet_599e93f2f77d4799d61c01b15f223f99_images.jpg
31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mark Taylor Men Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/33a4f23ed9e1dc05e97ea94ab4809301_images.jpg
3354,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's I Give 100 Percent Work White T-shirt,http://assets.myntassets.com/v1/images/style/properties/d55de4814c818878d0584e90470d14d6_images.jpg
26536,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,ID Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/9bbb0a99f2262993b7b659959fbcf3bc_images.jpg
12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Women Downshifter White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg
24605,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2011,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta,http://assets.myntassets.com/v1/images/style/properties/72c3fb257c44e102c981b960219a9cd2_images.jpg
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/b77929d59d81689e660446586e5e8dc3_images.jpg
56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Black---Grey-Pyjama-Set_579efb47dce889195f28f09f2205ebaf_images.jpg
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Black Jeans,http://assets.myntassets.com/v1/images/style/properties/5a1df9ac28930032d37b9fa4cf5102e6_images.jpg
14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Men Stripes Blue Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/986d8893b024b650133e1bb88905f6ed_images.jpg
